CPF,Nome Completo,Profissão,Trabalha com Carteira Assinada,Idade,Localização,Renda Mensal,Estado Civil,Número de Dependentes,Score de Crédito,Inadimplência Anterior,Valor Total do Crédito em Aberto,Tipo de Crédito Utilizado Anteriormente,Valor da Compra a Crédito,Número de Parcelas,Taxa de Juros Mensal (%),Taxa de Juros Anual (%),Percentual de Entrada (%),Valor da Entrada,Compra com Entrada,Tipo de Produto ou Serviço Adquirido,Data da Compra,Data de Entrega,Data da Última Compra,Data da Próxima Parcela,Número de Compras a Crédito Anteriores,Montante Total Já Financiado,Percentual de Comprometimento de Renda (%),Status do Pagamento Atual,Canal de Aquisição,Comentários e Histórico de Interações
342.581.967-46,Marina Cavalcanti,Profissional de marketing,False,35,Jesus,7821,Viúvo,0,579,True,5592.07,Pessoal,46258.43,6,1.77,12.93,30,9831.73,False,Eletrodomésticos,2024-06-14,2024-11-27,2024-01-26,2024-11-16,7,17105.86,24.99,Renegociado,Telefone,Quaerat corrupti perferendis sed quasi dolore tempore itaque.
082.563.491-15,Bárbara Cardoso,Treinador,True,18,Carvalho Alegre,9267,Divorciado,1,565,False,32091.1,Imobiliário,41353.68,48,1.54,17.34,20,72.32,False,Eletrônicos,2021-12-28,2024-11-25,2023-09-09,2024-12-19,8,69853.8,14.22,Em dia,Presencial,Quas aperiam labore provident quisquam velit accusantium veritatis laboriosam harum officiis in occaecati.
685.739.142-46,Bruno Nascimento,Paginador,True,49,da Mata das Pedras,17980,Casado,4,584,False,6175.8,Imobiliário,7166.14,36,1.27,19.4,30,5964.45,True,Ferramentas,2024-07-31,2024-11-13,2024-10-21,2024-12-15,20,18641.43,47.81,Em dia,Telefone,Repudiandae cumque odio vel minima sequi repellendus dolorum asperiores consectetur.
287.169.530-02,Guilherme Campos,Técnico em aviação,True,55,Gomes,12141,Viúvo,4,582,True,35434.76,Parcelamento em Loja,23325.97,12,2.96,8.76,10,245.2,True,Eletrodomésticos,2023-01-18,2024-11-16,2023-03-18,2024-11-07,5,36255.12,37.43,Em dia,Telefone,Ipsam illum itaque magnam beatae voluptas in sequi officia molestiae error optio debitis.
869.471.305-57,Sr. Nathan Duarte,Pedreiro,True,64,Nogueira do Amparo,18982,Casado,3,327,False,41026.93,Parcelamento em Loja,15787.61,36,0.9,24.67,40,8670.18,True,Ferramentas,2023-03-23,2024-11-05,2024-06-26,2024-12-17,12,54641.49,20.64,Atrasado,Telefone,Voluptatibus reprehenderit corrupti hic fuga veritatis.
351.920.746-06,Luiza Castro,Engenheiro de produto ou produção,True,26,Ferreira,5221,Solteiro,2,761,True,17942.42,Pessoal,48930.61,36,0.72,21.3,0,4829.79,False,Eletrônicos,2024-04-01,2024-11-14,2023-06-16,2024-11-21,16,41083.63,22.48,Renegociado,Presencial,Modi quis nostrum explicabo repudiandae consequuntur ipsum est magni natus veritatis.
601.745.938-48,Benício Fogaça,Chapeiro,False,61,da Luz da Serra,10045,Solteiro,2,600,True,3127.48,Veículo,16153.51,36,1.73,23.22,30,1871.28,False,Ferramentas,2024-04-06,2024-12-04,2023-04-16,2024-11-25,17,86369.18,35.22,Atrasado,Online,Eveniet nobis perferendis occaecati ab ipsam error consequatur similique ad.
540.167.382-53,Raul Barbosa,Timoneiro,True,45,Silveira do Campo,15677,Divorciado,2,849,False,34412.85,Parcelamento em Loja,13160.79,6,2.46,21.03,40,2008.7,False,Ferramentas,2022-01-05,2024-11-08,2024-03-30,2024-12-05,19,3892.91,44.66,Atrasado,Presencial,Occaecati consequuntur nulla in voluptates esse quisquam nemo id.
635.928.471-55,Enrico Silveira,Garçom,True,45,Cardoso de Monteiro,17554,Viúvo,0,591,True,29963.28,Imobiliário,10188.46,36,0.9,12.23,0,1686.07,False,Eletrônicos,2024-01-08,2024-11-08,2024-10-11,2024-12-29,9,31711.26,35.34,Renegociado,Telefone,Natus mollitia nisi esse perspiciatis ducimus.
495.837.021-88,João Miguel Silveira,Protesista,True,20,Nunes,2295,Solteiro,1,314,True,18930.73,Parcelamento em Loja,7029.39,6,2.7,28.72,30,1487.2,False,Eletrodomésticos,2022-01-30,2024-11-09,2023-02-06,2024-11-27,5,45492.9,42.4,Em dia,Telefone,Placeat sed eligendi eius veritatis deserunt non magnam esse illum.
539.280.164-15,Luigi Ribeiro,Profissional de relações internacionais,True,68,da Cruz,2672,Casado,4,674,False,46044.37,Pessoal,14459.24,24,2.65,12.45,0,9307.75,True,Eletrodomésticos,2022-05-28,2024-11-18,2024-10-07,2024-12-25,8,86785.05,32.54,Atrasado,Presencial,Enim itaque velit exercitationem id neque repellat autem fugit.
046.215.798-94,Dr. Joaquim Moura,Governanta,True,43,Costela Verde,2567,Casado,0,829,False,8607.29,Parcelamento em Loja,6104.36,6,2.57,9.57,20,8616.82,False,Eletrodomésticos,2023-12-16,2024-11-13,2021-08-16,2025-01-02,11,2128.32,37.0,Atrasado,Presencial,Modi eaque et recusandae cumque odit rem soluta eveniet cupiditate saepe voluptates cum.
937.452.618-28,Heloísa Lopes,Projetista mecânico,True,38,Ramos do Sul,1975,Viúvo,3,340,True,33029.12,Pessoal,3110.66,48,1.71,19.19,20,776.64,True,Eletrodomésticos,2022-02-12,2024-11-30,2023-07-07,2024-11-26,9,95124.29,23.3,Em dia,Presencial,Vero aliquam id mollitia temporibus accusantium molestias.
725.164.308-17,João Guilherme Nunes,Revendedor,True,52,Nunes de Pereira,14695,Casado,2,647,False,33090.25,Parcelamento em Loja,25932.18,24,0.66,33.17,20,4731.89,True,Eletrodomésticos,2022-02-18,2024-11-11,2022-12-17,2024-12-06,9,98452.71,30.32,Renegociado,Presencial,Modi dolorum maxime quo a soluta nemo deleniti pariatur.
801.659.473-57,Mariana Caldeira,Lapidário,False,68,Jesus,15129,Solteiro,2,389,False,25207.36,Imobiliário,43144.19,36,1.28,8.02,20,7637.47,True,Ferramentas,2022-06-10,2024-11-27,2023-02-03,2025-01-02,13,68306.61,20.31,Renegociado,Online,Ex esse repellendus mollitia nulla qui.
312.084.956-15,Dr. Caio Almeida,Ator,True,62,Ferreira do Campo,18557,Divorciado,3,532,False,17389.25,Parcelamento em Loja,23546.09,36,0.6,25.85,10,1784.21,False,Móveis,2022-06-28,2024-12-01,2020-11-10,2024-12-10,2,11863.05,48.39,Atrasado,Presencial,Rerum quia autem expedita voluptates dolores corrupti vero ratione.
978.064.352-47,Pietra Nunes,Arranjador musical,True,18,Santos de Moura,5220,Casado,1,806,False,11338.98,Imobiliário,15192.75,6,1.35,7.86,10,4652.51,False,Móveis,2022-04-12,2024-11-22,2021-06-24,2024-11-28,16,58844.56,12.51,Em dia,Telefone,Aliquid distinctio perspiciatis quam quis illo.
849.073.162-40,Srta. Alice Costa,Ambulante,True,26,Melo de Teixeira,18798,Casado,0,435,False,37599.88,Parcelamento em Loja,45695.78,36,1.86,28.24,20,3921.19,False,Eletrodomésticos,2024-01-26,2024-11-13,2020-12-05,2024-12-25,8,60077.83,42.1,Em dia,Online,Suscipit quod explicabo dignissimos tenetur veniam harum atque ea natus repudiandae voluptatem pariatur.
823.145.967-73,Emilly Farias,Confeiteiro,False,31,Correia da Serra,18005,Casado,4,352,False,25781.47,Pessoal,40867.33,6,2.98,7.35,20,7618.79,True,Eletrônicos,2022-07-16,2024-11-12,2022-03-28,2024-11-18,17,73846.01,39.64,Em dia,Telefone,Inventore necessitatibus magnam laboriosam quam accusantium blanditiis iusto impedit.
615.394.820-06,Dr. Pedro Henrique Ribeiro,Empresário,False,65,Teixeira das Flores,8803,Solteiro,3,492,True,19480.14,Imobiliário,3830.6,36,2.32,6.28,20,6842.64,False,Móveis,2022-11-05,2024-11-30,2024-02-11,2024-12-29,12,20045.22,31.52,Renegociado,Telefone,Adipisci occaecati dignissimos fuga porro aliquid.
410.735.928-04,Júlia da Mota,Boticário,True,56,da Costa,14920,Casado,3,654,False,46131.54,Parcelamento em Loja,5764.09,48,2.37,33.01,0,282.37,False,Móveis,2022-03-27,2024-11-14,2023-10-12,2024-11-06,7,93077.06,19.35,Atrasado,Telefone,Ullam esse voluptas consectetur nisi aliquam laborum pariatur veritatis.
092.835.746-56,Pedro Miguel Martins,Técnico em radiologia,True,36,Mendes,12833,Solteiro,4,349,False,37627.97,Parcelamento em Loja,6381.68,48,1.5,12.45,10,3345.28,False,Eletrônicos,2023-05-18,2024-11-16,2024-02-13,2024-12-02,1,80562.09,30.91,Em dia,Online,Temporibus id totam cum velit fugiat ratione commodi eum exercitationem nisi sit consequatur.
803.154.769-66,Pedro Miguel Moreira,Caldeireiro,True,32,da Paz do Galho,13040,Casado,0,734,False,2067.77,Parcelamento em Loja,40723.31,36,2.31,21.37,0,6301.26,True,Eletrodomésticos,2023-05-13,2024-11-05,2023-03-15,2024-11-05,3,27015.42,20.78,Renegociado,Telefone,Quisquam delectus sequi commodi ab doloremque ut officia eos recusandae ea.
140.927.658-94,Vicente Martins,Orçamentista,False,32,Pinto de Barros,2596,Viúvo,4,701,True,39149.53,Parcelamento em Loja,23199.86,24,1.52,28.41,40,9388.59,True,Eletrônicos,2023-04-14,2024-11-20,2022-08-19,2024-12-08,9,30058.32,47.97,Atrasado,Presencial,Laboriosam harum molestiae placeat eveniet nisi nobis eveniet atque.
614.879.325-37,Laura Dias,Tecnólogo em negócios imobiliários,False,47,Gomes de Barbosa,16538,Casado,4,671,False,38376.64,Parcelamento em Loja,12617.17,36,1.14,31.23,0,8222.87,True,Móveis,2022-03-11,2024-11-13,2023-04-06,2024-12-14,18,66208.22,15.63,Atrasado,Telefone,Modi est laudantium aspernatur consequatur ex expedita aut.
621.458.037-26,Luiza Nunes,Necromaquiador,True,33,Rodrigues,10784,Solteiro,4,709,True,12566.49,Pessoal,5505.68,36,1.94,13.07,10,1569.49,False,Eletrônicos,2023-08-08,2024-11-18,2022-04-19,2024-11-16,2,6016.84,38.72,Renegociado,Presencial,Animi qui hic omnis veniam ut architecto quaerat iusto unde odit odio iure.
315.467.980-48,Dra. Vitória Cardoso,Garçom,True,62,Moreira de Barros,19242,Casado,3,630,True,47864.4,Veículo,42089.89,24,2.45,34.43,20,8447.42,True,Móveis,2023-04-22,2024-11-29,2020-11-07,2024-11-18,17,47996.86,38.99,Renegociado,Online,Incidunt earum odit quasi nulla nam quae eum.
478.129.360-31,Dr. Lucas Castro,Empresário,True,65,Fernandes das Pedras,6557,Viúvo,0,811,True,19918.51,Imobiliário,29947.63,12,1.84,19.93,40,5836.4,False,Ferramentas,2022-02-21,2024-11-06,2022-11-22,2024-12-29,1,61718.18,25.21,Em dia,Presencial,Cupiditate nesciunt esse perspiciatis expedita quae est illo voluptate eveniet.
961.842.750-11,Sra. Evelyn da Mota,Enfermeiro,True,21,Gonçalves do Sul,5751,Casado,3,638,False,33008.07,Parcelamento em Loja,37794.66,12,2.15,15.32,10,1234.95,True,Eletrônicos,2023-12-10,2024-11-29,2021-09-01,2025-01-03,4,90125.85,20.64,Atrasado,Telefone,Nostrum ipsum amet totam minus odio facilis nobis ea iste.
142.359.687-00,Srta. Manuela Santos,Caixa,False,68,da Luz da Mata,4990,Divorciado,3,754,False,36552.44,Pessoal,21031.62,24,2.17,26.98,30,8493.83,False,Eletrodomésticos,2023-07-20,2024-11-29,2021-08-23,2024-12-17,5,98876.46,17.43,Renegociado,Online,Iusto quisquam odit explicabo consequuntur ipsa minus quia quasi.
190.236.475-99,Cauê Sales,Controller,False,43,Peixoto do Sul,6809,Divorciado,1,387,False,5754.07,Imobiliário,4901.61,6,1.03,23.72,40,295.87,False,Eletrodomésticos,2024-02-29,2024-11-07,2021-04-22,2024-12-08,6,27946.78,10.92,Renegociado,Telefone,Rerum sapiente blanditiis neque praesentium voluptatem itaque.
126.345.708-80,Heitor Vieira,Windsurfer,False,29,Martins de Jesus,12162,Viúvo,0,728,False,32163.35,Parcelamento em Loja,18645.17,36,1.59,30.13,30,9024.49,False,Eletrônicos,2022-02-09,2024-11-24,2023-12-18,2024-11-07,18,78636.65,27.75,Renegociado,Presencial,Enim temporibus dicta ex laborum modi dolore commodi dolor.
159.462.307-43,Bárbara Porto,Jogador de futebol,True,28,Correia,4814,Casado,2,458,False,32309.07,Pessoal,35282.27,12,1.07,29.37,30,9402.52,False,Ferramentas,2024-01-29,2024-11-11,2022-02-23,2024-12-28,10,34802.72,35.48,Atrasado,Presencial,Soluta architecto dicta repudiandae maxime nobis delectus.
691.547.823-09,Lucca Viana,Lutador de luta livre,True,38,Azevedo da Prata,19405,Casado,0,531,False,5084.96,Parcelamento em Loja,48584.89,6,0.81,25.3,10,6888.83,True,Eletrodomésticos,2023-08-13,2024-11-13,2023-11-29,2024-11-19,12,54131.63,18.54,Atrasado,Online,Maiores magni suscipit repellat nam explicabo.
294.863.105-05,Felipe da Rosa,Atleta de arremesso de peso,True,69,Farias da Serra,9287,Solteiro,3,428,False,16245.37,Veículo,43319.01,12,2.33,6.93,10,7386.61,True,Eletrodomésticos,2024-07-29,2024-11-07,2024-02-05,2024-12-14,15,84983.61,29.14,Atrasado,Presencial,Laboriosam labore ab repudiandae ipsa et aperiam delectus.
649.230.718-69,Vitor Gabriel Carvalho,Astrônomo,False,44,Teixeira,11572,Viúvo,0,434,False,3370.57,Parcelamento em Loja,24960.03,48,0.92,29.08,10,6405.24,True,Eletrônicos,2023-07-13,2024-11-27,2022-08-26,2025-01-01,8,28703.24,33.39,Atrasado,Telefone,Porro illum rerum distinctio eveniet dolorem repellat quos amet maiores sint.
739.012.654-06,Leandro Araújo,Repórter,True,48,Costela,8176,Divorciado,4,442,False,17167.8,Veículo,38890.66,12,0.66,8.91,40,6540.71,True,Ferramentas,2024-10-19,2024-11-12,2021-11-30,2024-12-09,20,99690.4,38.69,Atrasado,Presencial,Incidunt laboriosam eos sit libero quasi ipsam fugiat cum repellat.
965.328.147-09,Igor Nogueira,Engenheiro de ergonomia,True,27,Sales,6986,Viúvo,2,456,False,44344.15,Veículo,20968.75,36,0.62,15.44,10,7139.9,True,Eletrodomésticos,2022-07-03,2024-11-11,2023-10-22,2024-12-27,7,32858.01,45.86,Em dia,Telefone,Ut voluptates dolore repellendus consequatur non ducimus fugiat recusandae ea temporibus amet nesciunt.
937.218.654-64,Enzo Gabriel Fernandes,Capitão,True,24,Freitas da Praia,7401,Solteiro,4,551,False,35189.31,Imobiliário,42990.09,36,2.26,21.43,30,1102.88,False,Móveis,2024-03-05,2024-11-16,2024-04-07,2024-11-19,6,94452.24,39.31,Em dia,Online,Ratione porro beatae minus mollitia laboriosam neque minus doloremque ut quae cum provident.
935.826.704-65,Lorena Costa,Apresentador,True,37,Farias de Souza,4979,Solteiro,3,327,False,2643.17,Pessoal,34067.3,36,2.78,19.41,40,6054.03,True,Eletrônicos,2022-03-23,2024-12-04,2022-01-01,2024-12-17,15,55520.45,38.41,Renegociado,Online,Nisi optio enim enim officiis harum quasi maiores maxime nulla vel saepe.
982.540.376-47,Beatriz Teixeira,Auxiliar de serviços gerais,True,57,Barbosa de Cardoso,1762,Solteiro,2,544,False,36823.3,Parcelamento em Loja,47043.15,12,2.51,28.61,0,6204.93,False,Ferramentas,2022-09-22,2024-11-22,2023-05-04,2024-11-30,2,59949.33,24.83,Atrasado,Presencial,Quam nesciunt ipsa natus soluta reprehenderit suscipit eveniet quae expedita maxime veniam quia.
741.635.928-73,Rebeca Rodrigues,Mecanógrafo,True,33,Moura do Norte,14024,Casado,1,778,True,17191.66,Parcelamento em Loja,28215.13,48,2.78,23.7,10,8513.78,False,Ferramentas,2023-10-02,2024-12-02,2021-09-10,2024-11-14,16,64816.75,25.78,Atrasado,Telefone,Amet corporis ipsam nesciunt quasi non tempore sapiente saepe reprehenderit error molestiae odit.
342.596.017-25,Ryan Melo,Intérprete de Bíblias,True,58,Castro,8926,Casado,1,445,False,35898.5,Pessoal,24879.38,36,1.63,23.24,20,8927.04,True,Eletrodomésticos,2022-07-10,2024-11-18,2023-07-09,2024-12-28,10,77283.69,37.51,Atrasado,Telefone,Tempore iure unde quibusdam minus totam ea eveniet atque eaque unde.
968.402.537-83,Murilo Campos,Recreador,True,24,Silva de Minas,9706,Casado,3,832,False,14188.04,Veículo,9055.57,48,0.98,20.51,30,4160.63,False,Eletrônicos,2022-05-03,2024-11-27,2022-07-22,2024-12-12,8,33662.43,47.62,Atrasado,Telefone,Libero soluta minima hic minima assumenda quas odit distinctio magnam quibusdam.
520.493.817-60,Heloísa Nascimento,Separador,True,50,Jesus das Pedras,16726,Viúvo,4,324,True,27327.57,Parcelamento em Loja,28595.98,12,0.65,21.68,0,434.58,False,Móveis,2022-12-15,2024-11-16,2023-09-11,2024-12-30,10,13282.82,25.9,Atrasado,Online,Beatae aspernatur doloribus voluptates laudantium molestiae eius totam nemo suscipit ad recusandae.
014.875.632-80,Dra. Sarah Nascimento,Ambulante,True,50,Aragão da Serra,6700,Casado,1,421,False,34065.28,Veículo,27771.51,48,1.93,17.73,30,4472.23,False,Eletrodomésticos,2022-10-24,2024-11-27,2024-06-04,2024-12-11,16,65317.21,16.68,Atrasado,Online,Occaecati cumque autem iusto aliquid et nam incidunt in dignissimos reprehenderit fugiat occaecati.
672.803.519-21,Melissa Pinto,Controller,True,18,Cardoso das Pedras,16942,Divorciado,4,668,True,5791.66,Imobiliário,32027.87,24,0.98,16.48,0,9309.29,True,Eletrônicos,2022-11-11,2024-11-13,2023-05-28,2024-12-08,4,69727.7,35.57,Em dia,Presencial,Quia modi accusantium quam vero accusamus saepe et consectetur hic.
192.765.308-86,Enzo Gabriel Ferreira,Funileiro,False,27,da Mota,5475,Divorciado,4,580,False,32207.21,Pessoal,22568.17,6,1.99,28.96,40,3142.74,False,Eletrodomésticos,2022-01-31,2024-11-10,2023-04-02,2024-12-14,7,41229.64,19.09,Em dia,Presencial,Commodi dolores nesciunt ab vero minus sequi.
571.396.208-30,Gustavo Carvalho,Camelô,True,51,Jesus do Galho,11570,Divorciado,4,434,False,5722.24,Parcelamento em Loja,16884.42,24,1.16,26.96,10,7970.31,False,Eletrodomésticos,2024-08-02,2024-11-17,2023-03-31,2024-11-12,11,83781.55,39.37,Renegociado,Telefone,Esse officia et commodi quam aliquam animi minus repudiandae reiciendis sequi quaerat.
019.627.854-67,Bryan Mendes,Tintureiro,True,70,Barros,12313,Divorciado,4,502,False,2763.83,Imobiliário,49586.6,12,0.54,17.39,30,5936.36,False,Eletrônicos,2024-10-01,2024-11-12,2022-05-13,2024-11-26,3,70079.09,13.43,Atrasado,Telefone,Eligendi aperiam consequatur distinctio itaque id.
829.743.501-60,Dra. Caroline Correia,Meredeira,True,42,Ribeiro do Oeste,16363,Divorciado,4,566,False,15547.06,Veículo,9033.04,48,1.85,20.84,0,7835.1,True,Ferramentas,2024-03-20,2024-12-04,2021-04-03,2024-11-06,12,51000.65,16.62,Em dia,Presencial,Ut recusandae minus dignissimos quidem consequuntur ipsam dolor expedita quam.
296.304.178-04,Isadora Costela,Investigador particular,True,22,Freitas da Serra,5321,Solteiro,1,808,True,21620.89,Parcelamento em Loja,14523.36,12,2.27,29.83,40,7683.43,False,Móveis,2021-12-12,2024-11-07,2022-06-18,2024-12-29,11,26037.09,32.33,Atrasado,Presencial,Necessitatibus distinctio doloribus nulla provident occaecati molestias voluptate voluptate sapiente inventore.
603.128.457-07,Dr. Murilo Almeida,Ciclista,True,54,Santos do Norte,2425,Viúvo,3,694,False,42249.68,Veículo,22986.89,36,0.89,8.56,20,2512.34,True,Eletrodomésticos,2022-01-25,2024-11-08,2022-11-08,2024-12-21,6,94287.17,44.24,Renegociado,Online,Odio eos pariatur assumenda ex harum fugiat nesciunt necessitatibus explicabo.
593.702.641-16,Benício Teixeira,Síndico,False,28,da Mata da Mata,13612,Solteiro,0,740,False,36194.53,Imobiliário,24961.19,6,1.4,7.65,30,6054.73,True,Móveis,2024-07-30,2024-11-23,2023-07-03,2024-12-16,7,73300.98,38.07,Em dia,Telefone,Aut enim hic perspiciatis aliquam consequatur magni.
968.402.715-01,João Pedro Pereira,Profissional de logística,True,40,Almeida das Pedras,8275,Divorciado,4,757,True,30608.47,Imobiliário,1023.62,6,2.58,22.9,20,2319.14,False,Eletrônicos,2024-10-23,2024-11-11,2021-09-05,2024-11-14,16,17245.32,42.89,Em dia,Telefone,Iusto delectus adipisci culpa nisi voluptatum officiis illum exercitationem.
412.708.653-07,Dr. Renan Costela,Preparador de máquinas,True,18,Aragão,9331,Divorciado,1,533,False,12972.34,Parcelamento em Loja,27704.4,6,1.01,16.5,10,8125.48,True,Móveis,2022-10-21,2024-11-05,2024-08-18,2024-11-19,17,88416.58,47.66,Renegociado,Telefone,Eos maxime fugiat ducimus architecto provident impedit alias autem.
526.341.790-06,Mirella das Neves,Desenhista,True,61,Costela Paulista,4582,Viúvo,4,828,False,48799.09,Parcelamento em Loja,14134.87,12,1.35,18.5,10,6150.94,False,Eletrodomésticos,2023-11-18,2024-11-18,2021-11-20,2024-11-23,12,8094.02,25.92,Em dia,Online,Vero eum tempora ex sit odio error repudiandae aliquam fuga commodi.
782.413.906-96,João Vitor Alves,Dentista,False,65,Rezende Alegre,14679,Viúvo,2,374,True,38066.44,Pessoal,23378.89,48,1.11,34.97,30,3267.98,True,Eletrodomésticos,2022-01-09,2024-11-27,2022-03-24,2024-12-26,13,90764.97,39.47,Renegociado,Presencial,Pariatur molestias consequatur voluptatem ab consequuntur in in.
570.628.349-47,Laís Lopes,Engenheiro de iluminação,False,44,das Neves,18786,Solteiro,0,434,True,4785.72,Parcelamento em Loja,31089.75,12,1.22,17.8,40,1010.73,True,Móveis,2022-01-09,2024-11-30,2021-01-15,2024-12-05,19,33712.45,25.92,Em dia,Telefone,Sit ea ea earum blanditiis quidem dolorem et distinctio accusantium illum reiciendis.
687.359.421-00,Gustavo das Neves,Odontopediatra,True,42,Aragão,10036,Casado,1,656,False,4829.44,Parcelamento em Loja,10371.56,24,1.13,10.1,10,2205.88,False,Ferramentas,2022-10-11,2024-11-28,2024-06-29,2024-12-30,19,78674.97,39.81,Renegociado,Online,Libero ea quidem totam similique occaecati porro a cupiditate magni quis.
721.409.856-30,Nina Ramos,Massoterapeuta,True,19,das Neves de Minas,12551,Casado,4,421,False,12671.59,Veículo,39010.62,6,1.28,17.79,20,8425.72,False,Móveis,2022-11-01,2024-11-24,2022-04-11,2024-12-07,9,55257.5,38.56,Em dia,Online,Vel magni quisquam sit quidem expedita sequi dolores rerum.
384.197.520-88,Noah Gomes,Tecnólogo em negócios imobiliários,False,29,Ramos Verde,9611,Solteiro,2,549,True,43892.52,Imobiliário,5086.76,36,1.44,23.71,40,8029.76,True,Ferramentas,2022-06-30,2024-12-01,2022-05-13,2024-11-16,2,64972.2,27.84,Em dia,Online,Modi tempora consequatur laudantium iste suscipit accusantium voluptas rem vero.
914.672.058-85,Vinicius Azevedo,Escultor,False,24,Melo da Prata,14384,Divorciado,1,557,False,36841.94,Pessoal,36712.48,6,1.23,17.31,0,1854.09,True,Eletrodomésticos,2022-06-06,2024-12-01,2022-11-07,2024-11-29,9,58576.43,37.93,Renegociado,Telefone,Ratione quidem saepe reprehenderit quod quisquam alias.
836.051.274-44,Gabrielly Lima,Eletricista,True,43,Ribeiro da Prata,11628,Viúvo,3,348,True,35464.51,Imobiliário,48089.96,12,1.58,16.32,30,7989.49,True,Eletrônicos,2023-12-22,2024-11-24,2024-01-27,2024-11-23,16,66118.9,17.11,Atrasado,Presencial,Veniam nihil quis temporibus magni dignissimos iusto officiis facere.
